OCC_CODE,OCC_TITLE,OCC_GROUP,TOT_EMP,EMP_PRSE,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY
51-4190,Miscellaneous Metal Workers and Plastic Workers,broad,"104,850",1.6,17.10,"35,560",0.8,9.95,12.27,16.04,20.92,26.40,"20,700","25,530","33,370","43,510","54,910",,
51-4191,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic",detailed,"21,500",3.3,17.27,"35,930",1.0,10.72,13.21,16.66,20.74,25.16,"22,290","27,480","34,660","43,130","52,340",,
51-4192,"Layout Workers, Metal and Plastic",detailed,"13,420",6.3,21.03,"43,740",2.1,11.93,15.45,20.69,25.86,30.69,"24,810","32,140","43,040","53,780","63,830",,
51-4193,"Plating and Coating Machine Setters, Operators, and Tenders, Metal and Plastic",detailed,"36,120",2.6,15.52,"32,280",0.9,9.70,11.45,14.49,18.28,22.96,"20,180","23,820","30,140","38,010","47,770",,
51-4194,"Tool Grinders, Filers, and Sharpeners",detailed,"11,540",5.2,17.34,"36,060",1.1,10.29,12.65,16.50,21.09,26.03,"21,410","26,300","34,310","43,880","54,140",,
51-4199,"Metal Workers and Plastic Workers, All Other",detailed,"22,270",3.1,16.99,"35,340",1.5,9.27,11.53,15.63,21.07,27.63,"19,290","23,970","32,510","43,830","57,470",,
51-5100,Printing Workers,minor,"256,620",1.0,17.19,"35,750",0.5,9.66,12.41,16.43,21.07,26.15,"20,090","25,810","34,180","43,820","54,390",,
51-5110,Printing Workers,broad,"256,620",1.0,17.19,"35,750",0.5,9.66,12.41,16.43,21.07,26.15,"20,090","25,810","34,180","43,820","54,390",,
51-5111,Prepress Technicians and Workers,detailed,"38,000",2.0,18.82,"39,150",0.7,10.55,13.90,18.00,22.70,28.35,"21,940","28,900","37,440","47,230","58,960",,
51-5112,Printing Press Operators,detailed,"166,620",1.1,17.48,"36,350",0.5,9.76,12.72,16.79,21.40,26.42,"20,300","26,470","34,920","44,510","54,950",,
51-5113,Print Binding and Finishing Workers,detailed,"52,000",2.5,15.06,"31,330",0.8,9.13,11.00,14.18,18.08,22.36,"18,980","22,880","29,480","37,600","46,500",,
51-6000,"Textile, Apparel, and Furnishings Workers",minor,"573,650",0.8,11.73,"24,390",0.3,8.19,8.96,10.67,13.57,17.21,"17,030","18,640","22,190","28,230","35,800",,
51-6010,Laundry and Dry-Cleaning Workers,broad,"197,650",1.2,10.46,"21,750",0.4,8.00,8.63,9.66,11.56,14.42,"16,630","17,960","20,090","24,050","30,000",,
51-6011,Laundry and Dry-Cleaning Workers,detailed,"197,650",1.2,10.46,"21,750",0.4,8.00,8.63,9.66,11.56,14.42,"16,630","17,960","20,090","24,050","30,000",,
51-6020,"Pressers, Textile, Garment, and Related Materials",broad,"51,520",2.6,10.03,"20,870",0.6,7.97,8.60,9.55,11.24,13.40,"16,570","17,880","19,860","23,380","27,870",,
51-6021,"Pressers, Textile, Garment, and Related Materials",detailed,"51,520",2.6,10.03,"20,870",0.6,7.97,8.60,9.55,11.24,13.40,"16,570","17,880","19,860","23,380","27,870",,
51-6030,Sewing Machine Operators,broad,"143,370",2.2,11.25,"23,400",0.6,8.21,8.85,10.33,13.03,16.22,"17,070","18,410","21,490","27,090","33,740",,
51-6031,Sewing Machine Operators,detailed,"143,370",2.2,11.25,"23,400",0.6,8.21,8.85,10.33,13.03,16.22,"17,070","18,410","21,490","27,090","33,740",,
51-6040,Shoe and Leather Workers,broad,"10,760",7.0,12.50,"26,000",1.7,8.31,9.40,11.68,14.71,18.03,"17,290","19,550","24,290","30,590","37,490",,
51-6041,Shoe and Leather Workers and Repairers,detailed,"6,460",6.8,12.85,"26,730",1.8,8.48,9.80,12.03,14.79,18.39,"17,630","20,380","25,030","30,760","38,260",,
51-6042,Shoe Machine Operators and Tenders,detailed,"4,300",12.7,11.97,"24,890",2.7,8.12,9.06,11.12,14.57,17.59,"16,890","18,840","23,120","30,300","36,590",,
51-6050,"Tailors, Dressmakers, and Sewers",broad,"27,100",4.7,13.64,"28,360",1.6,8.54,9.75,11.97,16.04,21.09,"17,770","20,270","24,890","33,370","43,870",,
51-6051,"Sewers, Hand",detailed,"5,700",10.0,11.89,"24,720",1.8,8.38,9.45,11.35,13.73,16.74,"17,440","19,660","23,610","28,560","34,820",,
51-6052,"Tailors, Dressmakers, and Custom Sewers",detailed,"21,400",5.2,14.10,"29,330",2.0,8.60,9.84,12.30,16.80,22.18,"17,880","20,470","25,590","34,950","46,130",,
51-6060,"Textile Machine Setters, Operators, and Tenders",broad,"75,060",2.0,12.69,"26,390",0.6,8.89,10.28,12.41,14.51,17.26,"18,500","21,390","25,820","30,180","35,910",,
51-6061,Textile Bleaching and Dyeing Machine Operators and Tenders,detailed,"11,680",5.1,12.36,"25,710",1.1,8.80,9.92,11.78,14.47,17.11,"18,300","20,640","24,500","30,090","35,580",,
51-6062,"Textile Cutting Machine Setters, Operators, and Tenders",detailed,"15,160",5.2,12.58,"26,180",1.3,8.57,9.76,12.00,14.46,17.74,"17,830","20,290","24,960","30,090","36,910",,
51-6063,"Textile Knitting and Weaving Machine Setters, Operators, and Tenders",detailed,"22,200",3.0,13.16,"27,370",1.1,8.90,10.51,12.91,15.40,17.77,"18,520","21,850","26,850","32,040","36,970",,
51-6064,"Textile Winding, Twisting, and Drawing Out Machine Setters, Operators, and Tenders",detailed,"26,020",3.1,12.50,"25,990",0.9,9.36,10.59,12.43,14.13,16.22,"19,470","22,020","25,860","29,390","33,740",,
51-6090,"Miscellaneous Textile, Apparel, and Furnishings Workers",broad,"68,180",2.5,15.74,"32,740",0.7,9.27,11.21,14.52,18.51,24.09,"19,280","23,320","30,200","38,500","50,100",,
51-6091,"Extruding and Forming Machine Setters, Operators, and Tenders, Synthetic and Glass Fibers",detailed,"18,890",4.6,15.64,"32,540",1.3,9.90,12.02,15.27,18.56,22.49,"20,600","24,990","31,760","38,610","46,780",,
51-6092,Fabric and Apparel Patternmakers,detailed,"6,060",9.7,21.97,"45,700",3.5,10.24,12.76,19.29,29.47,39.21,"21,310","26,540","40,130","61,290","81,550",,
51-6093,Upholsterers,detailed,"28,790",3.4,15.47,"32,170",0.9,9.30,11.29,14.78,18.21,23.19,"19,340","23,480","30,750","37,870","48,230",,
51-6099,"Textile, Apparel, and Furnishings Workers, All Other",detailed,"14,440",6.0,13.79,"28,680",1.8,8.60,9.93,12.52,15.84,22.15,"17,900","20,650","26,030","32,960","46,060",,
51-7000,Woodworkers,minor,"215,240",1.2,14.59,"30,340",0.4,9.09,10.92,13.76,17.35,21.51,"18,910","22,710","28,630","36,090","44,740",,
51-7010,Cabinetmakers and Bench Carpenters,broad,"82,770",1.7,15.84,"32,960",0.7,9.52,11.86,14.96,18.59,23.18,"19,790","24,670","31,110","38,670","48,220",,
51-7011,Cabinetmakers and Bench Carpenters,detailed,"82,770",1.7,15.84,"32,960",0.7,9.52,11.86,14.96,18.59,23.18,"19,790","24,670","31,110","38,670","48,220",,
51-7020,Furniture Finishers,broad,"14,470",3.5,14.49,"30,140",0.9,9.29,11.09,13.69,17.05,20.88,"19,320","23,080","28,470","35,470","43,430",,
51-7021,Furniture Finishers,detailed,"14,470",3.5,14.49,"30,140",0.9,9.29,11.09,13.69,17.05,20.88,"19,320","23,080","28,470","35,470","43,430",,
51-7030,"Model Makers and Patternmakers, Wood",broad,"2,110",9.8,17.50,"36,390",2.2,10.00,12.31,15.86,21.02,28.45,"20,800","25,610","32,990","43,720","59,170",,
51-7031,"Model Makers, Wood",detailed,"1,240",15.4,16.30,"33,910",2.6,9.87,12.02,14.63,18.46,25.92,"20,540","25,010","30,430","38,400","53,910",,
51-7032,"Patternmakers, Wood",detailed,870,9.2,19.20,"39,940",3.0,10.20,13.24,17.89,23.33,31.06,"21,220","27,530","37,210","48,530","64,610",,
51-7040,"Woodworking Machine Setters, Operators, and Tenders",broad,"108,750",1.9,13.57,"28,230",0.4,8.86,10.45,13.01,16.18,19.07,"18,430","21,740","27,050","33,650","39,670",,
51-7041,"Sawing Machine Setters, Operators, and Tenders, Wood",detailed,"42,210",2.3,13.47,"28,010",0.6,8.70,10.22,12.79,16.16,19.37,"18,100","21,270","26,600","33,600","40,280",,
51-7042,"Woodworking Machine Setters, Operators, and Tenders, Except Sawing",detailed,"66,540",2.6,13.64,"28,370",0.5,8.98,10.61,13.13,16.19,18.92,"18,680","22,070","27,300","33,680","39,360",,
51-7090,Miscellaneous Woodworkers,broad,"7,150",6.9,14.82,"30,820",2.3,8.73,10.12,13.27,19.00,23.22,"18,170","21,050","27,590","39,510","48,300",,
51-7099,"Woodworkers, All Other",detailed,"7,150",6.9,14.82,"30,820",2.3,8.73,10.12,13.27,19.00,23.22,"18,170","21,050","27,590","39,510","48,300",,
51-8000,Plant and System Operators,minor,"310,600",1.3,26.77,"55,680",0.4,14.97,19.65,26.21,33.47,40.27,"31,140","40,880","54,510","69,630","83,760",,
51-8010,"Power Plant Operators, Distributors, and Dispatchers",broad,"58,860",2.6,33.89,"70,500",0.6,21.96,27.97,33.92,40.39,45.53,"45,690","58,170","70,560","84,010","94,710",,
51-8011,Nuclear Power Reactor Operators,detailed,"7,790",7.7,37.69,"78,400",1.3,27.36,31.86,37.67,43.39,48.58,"56,910","66,270","78,350","90,250","101,050",,
51-8012,Power Distributors and Dispatchers,detailed,"11,260",4.3,36.82,"76,580",1.0,23.94,29.83,36.10,43.08,51.16,"49,800","62,050","75,080","89,610","106,410",,
51-8013,Power Plant Operators,detailed,"39,810",3.1,32.32,"67,230",0.7,20.44,26.57,32.74,38.35,44.16,"42,520","55,270","68,100","79,760","91,850",,
51-8020,Stationary Engineers and Boiler Operators,broad,"35,960",3.4,27.01,"56,190",0.7,16.50,20.98,26.26,32.12,39.21,"34,320","43,640","54,630","66,800","81,560",,
51-8021,Stationary Engineers and Boiler Operators,detailed,"35,960",3.4,27.01,"56,190",0.7,16.50,20.98,26.26,32.12,39.21,"34,320","43,640","54,630","66,800","81,560",,
51-8030,Water and Wastewater Treatment Plant and System Operators,broad,"110,230",1.1,21.67,"45,070",0.5,12.58,16.10,20.77,26.48,32.94,"26,160","33,480","43,200","55,080","68,520",,
51-8031,Water and Wastewater Treatment Plant and System Operators,detailed,"110,230",1.1,21.67,"45,070",0.5,12.58,16.10,20.77,26.48,32.94,"26,160","33,480","43,200","55,080","68,520",,
51-8090,Miscellaneous Plant and System Operators,broad,"105,550",2.8,28.04,"58,320",0.7,16.66,21.98,28.19,34.02,39.49,"34,650","45,720","58,630","70,760","82,140",,
51-8091,Chemical Plant and System Operators,detailed,"38,890",5.8,26.29,"54,690",1.2,15.79,20.33,26.31,32.59,36.95,"32,840","42,290","54,730","67,790","76,850",,
51-8092,Gas Plant Operators,detailed,"13,890",4.0,30.18,"62,770",1.0,19.69,24.81,30.62,35.31,41.56,"40,950","51,600","63,680","73,450","86,440",,
51-8093,"Petroleum Pump System Operators, Refinery Operators, and Gaugers",detailed,"41,390",4.5,29.50,"61,350",1.2,17.87,23.57,29.77,35.13,41.16,"37,160","49,020","61,930","73,080","85,610",,
51-8099,"Plant and System Operators, All Other",detailed,"11,390",3.3,26.10,"54,300",1.2,14.50,19.93,26.19,31.70,36.23,"30,160","41,450","54,470","65,940","75,350",,
51-9000,Other Production Occupations,minor,"2,430,000",0.5,15.72,"32,690",0.2,8.92,10.78,14.32,18.93,24.98,"18,550","22,420","29,790","39,370","51,950",,
51-9010,"Chemical Processing Machine Setters, Operators, and Tenders",broad,"102,950",1.8,21.75,"45,240",0.7,12.29,15.74,21.01,27.32,33.07,"25,560","32,730","43,700","56,830","68,780",,
51-9011,Chemical Equipment Operators and Tenders,detailed,"60,450",2.4,23.30,"48,470",0.9,13.45,17.25,22.95,28.88,34.25,"27,970","35,870","47,730","60,070","71,240",,
51-9012,"Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders",detailed,"42,510",2.9,19.55,"40,660",1.1,11.19,14.07,18.43,24.23,29.38,"23,270","29,270","38,330","50,400","61,110",,
51-9020,"Crushing, Grinding, Polishing, Mixing, and Blending Workers",broad,"179,200",1.3,16.45,"34,220",0.4,9.73,12.03,15.59,19.98,24.77,"20,240","25,020","32,420","41,550","51,530",,
51-9021,"Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders",detailed,"30,580",3.2,16.36,"34,040",0.8,9.74,12.05,15.52,19.67,24.21,"20,270","25,070","32,280","40,910","50,350",,
51-9022,"Grinding and Polishing Workers, Hand",detailed,"31,240",2.9,14.11,"29,360",0.8,9.24,10.79,13.38,16.80,20.44,"19,210","22,440","27,830","34,950","42,520",,
51-9023,"Mixing and Blending Machine Setters, Operators, and Tenders",detailed,"117,390",1.7,17.10,"35,560",0.6,9.94,12.53,16.32,20.90,25.94,"20,670","26,060","33,960","43,460","53,950",,
51-9030,Cutting Workers,broad,"73,240",1.9,15.19,"31,580",0.7,9.50,11.47,14.66,18.15,22.11,"19,770","23,860","30,500","37,760","45,980",,
51-9031,"Cutters and Trimmers, Hand",detailed,"13,800",4.2,13.24,"27,540",1.1,8.75,9.96,12.19,15.39,19.56,"18,200","20,710","25,360","32,020","40,690",,
51-9032,"Cutting and Slicing Machine Setters, Operators, and Tenders",detailed,"59,450",2.1,15.64,"32,520",0.8,9.85,12.05,15.29,18.55,22.33,"20,480","25,060","31,810","38,580","46,450",,
51-9040,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders",broad,"69,740",2.2,16.02,"33,320",1.0,9.82,11.88,15.27,19.05,23.67,"20,430","24,710","31,760","39,620","49,220",,
51-9041,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders",detailed,"69,740",2.2,16.02,"33,320",1.0,9.82,11.88,15.27,19.05,23.67,"20,430","24,710","31,760","39,620","49,220",,
51-9050,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",broad,"19,840",3.2,17.94,"37,320",1.1,11.03,13.39,17.05,21.85,26.79,"22,950","27,850","35,450","45,440","55,730",,
51-9051,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",detailed,"19,840",3.2,17.94,"37,320",1.1,11.03,13.39,17.05,21.85,26.79,"22,950","27,850","35,450","45,440","55,730",,
51-9060,"Inspectors, Testers, Sorters, Samplers, and Weighers",broad,"471,750",0.7,18.20,"37,860",0.4,9.92,12.69,16.80,22.17,28.71,"20,630","26,390","34,940","46,120","59,710",,
51-9061,"Inspectors, Testers, Sorters, Samplers, and Weighers",detailed,"471,750",0.7,18.20,"37,860",0.4,9.92,12.69,16.80,22.17,28.71,"20,630","26,390","34,940","46,120","59,710",,
51-9070,Jewelers and Precious Stone and Metal Workers,broad,"22,890",3.9,19.24,"40,010",2.0,9.59,12.70,17.08,23.17,29.89,"19,950","26,420","35,520","48,190","62,170",,
51-9071,Jewelers and Precious Stone and Metal Workers,detailed,"22,890",3.9,19.24,"40,010",2.0,9.59,12.70,17.08,23.17,29.89,"19,950","26,420","35,520","48,190","62,170",,
51-9080,"Medical, Dental, and Ophthalmic Laboratory Technicians",broad,"78,870",1.9,17.36,"36,120",0.6,9.99,12.42,16.01,20.73,26.96,"20,790","25,840","33,290","43,110","56,080",,
51-9081,Dental Laboratory Technicians,detailed,"36,790",2.5,19.13,"39,780",0.8,10.54,13.48,17.52,23.15,29.48,"21,920","28,040","36,440","48,140","61,320",,
51-9082,Medical Appliance Technicians,detailed,"13,320",4.8,18.38,"38,220",1.3,10.96,13.46,17.09,21.74,27.68,"22,800","27,990","35,540","45,230","57,570",,
51-9083,Ophthalmic Laboratory Technicians,detailed,"28,760",3.7,14.64,"30,450",0.9,9.47,11.19,13.96,17.32,21.06,"19,700","23,270","29,030","36,020","43,800",,
51-9110,Packaging and Filling Machine Operators and Tenders,broad,"372,210",1.3,13.82,"28,740",0.5,8.54,9.77,12.65,16.84,21.39,"17,770","20,330","26,310","35,020","44,500",,
51-9111,Packaging and Filling Machine Operators and Tenders,detailed,"372,210",1.3,13.82,"28,740",0.5,8.54,9.77,12.65,16.84,21.39,"17,770","20,330","26,310","35,020","44,500",,
51-9120,Painting Workers,broad,"149,780",1.4,17.15,"35,680",0.5,10.10,12.47,15.94,20.37,26.41,"21,010","25,940","33,150","42,370","54,930",,
51-9121,"Coating, Painting, and Spraying Machine Setters, Operators, and Tenders",detailed,"87,070",2.0,15.52,"32,290",0.6,9.79,11.83,14.88,18.37,22.45,"20,360","24,600","30,940","38,210","46,700",,
51-9122,"Painters, Transportation Equipment",detailed,"46,770",2.0,21.12,"43,930",0.8,12.36,15.30,19.05,25.81,33.12,"25,710","31,810","39,610","53,690","68,890",,
51-9123,"Painting, Coating, and Decorating Workers",detailed,"15,930",3.7,14.40,"29,960",1.0,9.05,10.93,13.64,17.02,21.17,"18,830","22,730","28,370","35,400","44,030",,
51-9140,Semiconductor Processors,broad,"22,750",5.9,17.34,"36,070",1.5,11.44,13.34,16.32,20.23,25.40,"23,790","27,750","33,950","42,080","52,840",,
51-9141,Semiconductor Processors,detailed,"22,750",5.9,17.34,"36,070",1.5,11.44,13.34,16.32,20.23,25.40,"23,790","27,750","33,950","42,080","52,840",,
51-9150,Photographic Process Workers and Processing Machine Operators,broad,"37,130",2.9,13.18,"27,410",1.1,8.40,9.51,11.46,14.81,20.95,"17,470","19,790","23,840","30,800","43,570",,
51-9151,Photographic Process Workers and Processing Machine Operators,detailed,"37,130",2.9,13.18,"27,410",1.1,8.40,9.51,11.46,14.81,20.95,"17,470","19,790","23,840","30,800","43,570",,
51-9190,Miscellaneous Production Workers,broad,"829,640",0.9,13.77,"28,650",0.4,8.50,9.73,12.40,16.62,21.48,"17,680","20,230","25,780","34,570","44,690",,
51-9191,Adhesive Bonding Machine Operators and Tenders,detailed,"18,280",5.4,15.65,"32,540",1.9,9.51,11.47,14.68,18.63,23.04,"19,780","23,850","30,530","38,750","47,930",,
51-9192,"Cleaning, Washing, and Metal Pickling Equipment Operators and Tenders",detailed,"16,460",2.9,13.56,"28,210",0.8,8.83,10.25,12.73,16.08,19.86,"18,370","21,310","26,480","33,450","41,310",,
51-9193,Cooling and Freezing Equipment Operators and Tenders,detailed,"7,660",5.3,14.24,"29,620",1.4,9.06,10.59,13.31,17.73,21.40,"18,850","22,040","27,680","36,880","44,520",,
51-9194,Etchers and Engravers,detailed,"8,570",5.1,14.45,"30,060",1.3,8.87,10.70,13.70,17.37,21.46,"18,440","22,250","28,510","36,140","44,640",,
51-9195,"Molders, Shapers, and Casters, Except Metal and Plastic",detailed,"32,920",3.2,15.14,"31,480",0.8,9.29,11.22,14.32,18.00,22.43,"19,320","23,350","29,790","37,450","46,650",,
51-9196,"Paper Goods Machine Setters, Operators, and Tenders",detailed,"94,910",2.2,17.23,"35,830",1.1,9.85,12.80,16.73,21.04,25.86,"20,490","26,620","34,790","43,770","53,790",,
51-9197,Tire Builders,detailed,"17,570",7.5,18.86,"39,240",1.9,11.01,13.83,19.09,24.07,27.21,"22,900","28,780","39,710","50,060","56,590",,
51-9198,Helpers--Production Workers,detailed,"426,670",1.2,12.05,"25,070",0.4,8.28,9.22,11.13,14.13,17.57,"17,230","19,170","23,160","29,390","36,550",,
51-9199,"Production Workers, All Other",detailed,"206,600",2.5,14.89,"30,980",1.0,8.62,10.00,13.26,17.90,23.73,"17,920","20,800","27,590","37,240","49,350",,
53-0000,Transportation and Material Moving Occupations,major,"9,005,120",0.3,16.28,"33,860",0.3,8.59,10.10,13.99,19.60,27.08,"17,860","21,010","29,100","40,760","56,320",,
53-1000,Supervisors of Transportation and Material Moving Workers,minor,"371,250",0.5,25.08,"52,180",0.3,14.29,18.18,23.70,30.76,37.22,"29,730","37,820","49,310","63,990","77,410",,
53-1010,Aircraft Cargo Handling Supervisors,broad,"6,270",3.3,23.54,"48,970",1.5,14.07,16.91,21.56,29.69,35.95,"29,260","35,170","44,840","61,750","74,780",,
53-1011,Aircraft Cargo Handling Supervisors,detailed,"6,270",3.3,23.54,"48,970",1.5,14.07,16.91,21.56,29.69,35.95,"29,260","35,170","44,840","61,750","74,780",,
53-1020,"First-Line Supervisors of Helpers, Laborers, and Material Movers, Hand",broad,"167,190",0.7,23.02,"47,880",0.2,13.47,17.03,21.99,28.03,34.69,"28,020","35,420","45,750","58,300","72,150",,
53-1021,"First-Line Supervisors of Helpers, Laborers, and Material Movers, Hand",detailed,"167,190",0.7,23.02,"47,880",0.2,13.47,17.03,21.99,28.03,34.69,"28,020","35,420","45,750","58,300","72,150",,
53-1030,First-Line Supervisors of Transportation and Material-Moving Machine and Vehicle Operators,broad,"197,800",0.7,26.88,"55,910",0.4,15.12,19.50,25.68,33.06,40.55,"31,450","40,550","53,420","68,760","84,340",,
53-1031,First-Line Supervisors of Transportation and Material-Moving Machine and Vehicle Operators,detailed,"197,800",0.7,26.88,"55,910",0.4,15.12,19.50,25.68,33.06,40.55,"31,450","40,550","53,420","68,760","84,340",,
53-2000,Air Transportation Workers,minor,"234,220",3.7,*,"84,100",1.7,*,*,*,*,*,"32,640","41,200","68,200","112,970","160,020",TRUE,
53-2010,Aircraft Pilots and Flight Engineers,broad,"110,370",3.5,*,"113,090",2.6,*,*,*,*,*,"46,890","73,160","101,350","141,150",#,TRUE,
53-2011,"Airline Pilots, Copilots, and Flight Engineers",detailed,"73,030",4.7,*,"129,600",2.3,*,*,*,*,*,"65,420","88,540","115,190","156,970",#,TRUE,
53-2012,Commercial Pilots,detailed,"37,340",4.4,*,"80,800",1.8,*,*,*,*,*,"36,850","52,520","74,470","100,480","136,890",TRUE,
53-2020,Air Traffic Controllers and Airfield Operations Specialists,broad,"30,310",1.4,49.40,"102,750",1.3,20.52,31.02,48.98,67.72,79.91,"42,680","64,520","101,880","140,870","166,220",,
